time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
12-6-2021 15:13:10,1623525190.5987422,1500.0,78.1,4921.24,1660.02,7531.85,12.9,208236242,158345372,0.0027753443287614225,0.0005013844572528111,77.906,0,0,105170,581,0,438272,47927073,829642,3.158174071336809,631.06,288.98,0.03,0.05
12-6-2021 15:13:15,1623525195.6024926,1500.0,74.1,4933.1,1664.71,7535.11,12.9,209665986,159162674,0.002857344806097035,0.0016333788599306722,78.88,0,0,106224,585,0,438272,48008523,834302,3.107679792864335,637.45,292.38,0.03,0.05
12-6-2021 15:13:20,1623525200.6062872,1500.0,93.4,4945.15,1669.63,7537.96,12.8,211118494,159423042,0.002902812956490731,0.0005203410954401481,78.88,0,0,107278,589,0,438272,48089993,838960,3.139623128165193,643.75,296.22,0.03,0.05
12-6-2021 15:13:25,1623525205.6092074,1500.0,77.7,4957.6,1673.44,7541.53,12.9,212543105,160192589,0.0028475589397214075,0.0015381956473632381,79.854,0,0,108334,594,0,438272,48172611,844785,3.141111171735109,650.56,298.69,0.03,0.05
12-6-2021 15:13:30,1623525210.6122732,1500.0,76.6,4969.11,1678.46,7544.64,12.8,213744814,160420880,0.0024019452115004213,0.0004563022114993253,78.393,0,0,109386,597,0,438272,48252899,848280,3.1379862802382856,657.47,302.36,0.03,0.05
12-6-2021 15:13:35,1623525215.615965,1500.0,87.6,4980.73,1683.04,7548.27,12.8,214788070,160655494,0.0020849725924786595,0.00046888180831146744,79.367,0,0,110440,601,0,438272,48334357,852938,3.140962367378117,664.31,305.86,0.03,0.05
12-6-2021 15:13:40,1623525220.6200125,1500.0,90.3,4993.82,1687.68,7550.3,12.8,216170927,160893545,0.002763476892379669,0.0004757168945942151,78.88,0,0,111494,605,0,438272,48415854,857598,3.1379862802382856,671.98,309.41,0.03,0.05
12-6-2021 15:13:45,1623525225.6261063,1500.0,93.8,5007.2,1692.01,7552.51,12.8,217532309,161152561,0.002719449675894442,0.0005174014180086669,78.88,0,0,112550,610,0,438272,48498518,863423,3.119683344328322,679.83,312.46,0.03,0.05
12-6-2021 15:13:50,1623525230.6271493,1500.0,92.0,5021.12,1696.38,7554.02,12.9,219062661,161544144,0.003060065620564939,0.0007830026529175513,78.88,0,0,113606,615,0,438272,48581147,869248,3.137391062810319,688.06,315.67,0.03,0.05
12-6-2021 15:13:55,1623525235.627677,1500.0,83.8,5033.52,1700.62,7557.14,12.9,220491584,162301997,0.002857544460298031,0.0015155460734205017,80.341,0,0,114660,619,0,438272,48662619,873908,3.1379862802382856,694.93,318.5,0.03,0.05
12-6-2021 15:14:0,1623525240.631288,1500.0,67.3,5044.48,1705.76,7560.68,12.9,221474512,162527502,0.0019644372489236736,0.00045068450773457777,79.854,0,0,115712,622,0,438272,48742930,877403,3.1399703383315063,701.23,322.61,0.03,0.05
12-6-2021 15:14:5,1623525245.6625736,1500.0,91.5,5057.37,1710.78,7562.78,12.9,222712954,163344681,0.002461482247433165,0.0016241952400477264,79.367,0,0,116768,627,0,438272,48825567,883228,3.141507983353753,709.19,326.16,0.03,0.05
12-6-2021 15:14:10,1623525250.6661787,1500.0,94.7,5070.72,1715.25,7564.66,12.9,224084733,163595121,0.002741581250099051,0.0005005191129728669,79.854,0,0,117822,631,0,438272,48907041,887888,3.108225408839971,717.18,329.31,0.03,0.05
12-6-2021 15:14:15,1623525255.6699407,1500.0,91.8,5083.44,1719.87,7566.95,12.9,225424737,163834385,0.002677993074390373,0.0004781682255806238,79.367,0,0,118876,635,0,438272,48988529,892548,3.122213018397179,724.62,332.92,0.03,0.05
12-6-2021 15:14:20,1623525260.6748364,1500.0,93.5,5095.7,1724.54,7569.65,12.9,226802144,164077749,0.0027521192970101924,0.00048625189257611473,80.341,0,0,119930,639,0,438272,49069985,897208,3.1394247223558707,731.73,336.42,0.03,0.05
12-6-2021 15:14:25,1623525265.6784945,1500.0,93.3,5108.44,1729.55,7571.73,12.9,228158733,164322878,0.0027111944596274347,0.0004898995839521132,79.854,0,0,120984,643,0,438272,49151470,901868,3.141111171735109,739.23,340.01,0.03,0.05
12-6-2021 15:14:30,1623525270.6822193,900.0,45.3,5119.64,1734.15,7575.59,12.9,229312996,165066214,0.002306807514463498,0.0014855653092676788,78.393,0,0,122038,647,0,438272,49232948,906528,3.1424504109480327,745.1,343.25,0.03,0.05
12-6-2021 15:14:35,1623525275.687419,1500.0,93.0,5131.65,1738.64,7578.9,12.9,230322518,165297266,0.0020169465084303685,0.0004616239414949387,78.393,0,0,123092,651,0,438272,49314406,911188,3.1438888530656177,752.24,346.8,0.03,0.05
12-6-2021 15:14:40,1623525280.6916175,1500.0,74.6,5143.12,1743.41,7582.4,12.9,231696324,165537979,0.0027453067378323923,0.00048102208083517515,77.906,0,0,124146,655,0,438272,49395861,915848,3.1050013144384865,758.99,350.18,0.03,0.05
12-6-2021 15:14:45,1623525285.692511,1500.0,89.9,5155.74,1748.05,7584.81,12.9,233115450,165785215,0.0028377448423085702,0.0004943836444635653,78.88,0,0,125200,659,0,438272,49477349,920504,3.0945850094490766,766.14,353.54,0.03,0.05
12-6-2021 15:14:50,1623525290.697292,1500.0,73.2,5167.99,1752.72,7587.84,12.9,234502923,166608392,0.0027722951270931434,0.0016447812576065642,78.88,0,0,126254,663,0,438272,49558849,925164,3.1401191426884982,772.95,357.0,0.03,0.05
12-6-2021 15:14:55,1623525295.7009096,1500.0,88.9,5180.49,1757.13,7590.62,12.9,235931673,167365642,0.0028554340791090813,0.0015134050438532646,79.367,0,0,127308,667,0,438272,49640333,929822,3.1156656266895495,779.94,360.07,0.03,0.05
12-6-2021 15:15:0,1623525300.7240942,1500.0,90.6,5190.75,1762.67,7594.47,12.9,236971325,167586094,0.002069706960113415,0.0004388690049852476,79.367,0,0,128362,671,0,438272,49721799,934482,3.1440376574226097,785.24,364.21,0.03,0.05
12-6-2021 15:15:5,1623525305.7290235,1500.0,67.7,5201.45,1766.79,7599.4,12.9,238230928,167814771,0.0025167248595547058,0.00045690355668285285,78.88,0,0,129414,674,0,438272,49802100,937975,3.1429960269236683,791.26,367.3,0.03,0.05
12-6-2021 15:15:10,1623525310.7322972,1500.0,82.4,5213.94,1771.57,7601.87,12.9,239562330,168054638,0.002661061682897193,0.00047942010203642547,78.88,0,0,130468,678,0,438272,49883593,942635,3.096618668994628,798.22,370.75,0.03,0.05
12-6-2021 15:15:15,1623525315.7362738,1500.0,92.0,5226.97,1776.47,7603.81,12.9,240920191,168304820,0.0027135638573581276,0.0004999663683996898,79.854,0,0,131524,683,0,438272,49966238,948460,3.1323317146726057,805.87,374.56,0.03,0.05
12-6-2021 15:15:20,1623525320.7399757,1500.0,82.0,5239.18,1781.59,7606.28,13.0,242340095,168556770,0.0028377070041421264,0.0005035271959890308,78.88,0,0,132578,687,0,438272,50047735,953120,3.141607186258414,812.55,377.95,0.03,0.05
12-6-2021 15:15:25,1623525325.743255,1500.0,89.9,5251.49,1786.04,7609.21,13.1,243746088,169308970,0.002810142990685754,0.0015034139982160824,78.88,0,0,133632,691,0,438272,50129219,957778,3.1454760995401947,819.59,381.4,0.03,0.05
12-6-2021 15:15:30,1623525330.7468903,1500.0,47.6,5262.46,1790.12,7613.79,13.0,244770900,169531177,0.0020481348394607497,0.000444091109659191,78.88,0,0,134684,694,0,438272,50209530,961273,3.1020252272986553,825.75,384.32,0.03,0.05
12-6-2021 15:15:35,1623525335.7540505,1500.0,72.4,5273.39,1794.98,7617.91,13.0,245828501,170340562,0.002112177283233163,0.0016164551758079593,78.88,0,0,135732,698,0,438272,50290680,965933,3.0881864220984387,831.64,387.91,0.03,0.05
12-6-2021 15:15:40,1623525340.7541618,1500.0,75.1,5285.39,1799.46,7621.1,13.0,247228770,170581344,0.002800475638181542,0.00048155327662943904,78.393,0,0,136780,702,0,438272,50371811,970591,3.1408631644734557,837.45,391.1,0.03,0.05
12-6-2021 15:15:45,1623525345.7583094,1500.0,78.0,5297.75,1803.62,7624.25,12.9,248580006,170824246,0.0027002321414521836,0.00048540135670084155,79.367,0,0,137828,706,0,438272,50452950,975251,3.1365478381206997,844.36,394.11,0.03,0.05
12-6-2021 15:15:50,1623525350.76122,1500.0,86.8,5310.66,1808.34,7626.44,13.0,250104026,171226121,0.003046266698691481,0.000803282391003162,79.367,0,0,138876,710,0,438272,50534109,979911,3.1032652636069185,852.11,397.45,0.03,0.05
12-6-2021 15:15:55,1623525355.7623196,1500.0,93.5,5322.85,1813.4,7628.95,13.0,251434774,171984698,0.00266091081968401,0.0015168204249515593,79.367,0,0,139924,714,0,438272,50615253,984571,3.1208737791842545,858.98,401.59,0.03,0.05
12-6-2021 15:16:0,1623525360.765933,1500.0,57.4,5334.47,1818.03,7632.43,13.0,252391295,172216501,0.001911660453701196,0.0004632711965020092,77.906,0,0,140972,718,0,438272,50696428,989231,3.1083742131969623,865.78,404.79,0.03,0.05
12-6-2021 15:16:5,1623525365.769652,1500.0,93.1,5345.98,1822.81,7635.87,12.9,253660718,172455352,0.002536959084421215,0.00047734696336295437,79.367,0,0,142020,722,0,438272,50777609,993891,3.140019939783837,871.64,408.41,0.03,0.05
12-6-2021 15:16:10,1623525370.7733033,1500.0,84.2,5357.52,1826.83,7639.85,13.0,255092362,172699484,0.0028611985350702,0.00048790769266923766,78.393,0,0,143068,726,0,438272,50858790,998551,3.13937512090354,877.37,411.24,0.03,0.05
12-6-2021 15:16:15,1623525375.777169,1500.0,91.5,5370.25,1831.2,7642.4,12.9,256529104,172942210,0.0028712641000538694,0.00048507696576676645,79.367,0,0,144111,730,0,438272,50939643,1003211,3.140416751402481,884.53,414.31,0.03,0.05
12-6-2021 15:16:20,1623525380.7817388,1500.0,89.1,5382.44,1835.65,7645.7,12.9,257976838,173747090,0.0028928240924825377,0.0016082900971845276,78.88,0,0,145154,734,0,438272,51020487,1007871,3.1320837074109527,891.11,417.88,0.03,0.05
12-6-2021 15:16:25,1623525385.7832644,1500.0,78.4,5394.0,1839.62,7649.78,12.9,259412400,174499139,0.0028702482066252613,0.0015036391974323096,78.88,0,0,146195,737,0,438272,51100178,1011366,3.118492909472389,897.22,420.31,0.03,0.05
12-6-2021 15:16:30,1623525390.7900462,1500.0,78.2,5405.85,1845.12,7652.29,12.9,260583360,174737282,0.0023387478083130137,0.0004756408581976208,79.367,0,0,147238,741,0,438272,51181043,1016026,3.136349432311378,903.95,424.63,0.03,0.05
12-6-2021 15:16:35,1623525395.793047,1500.0,88.6,5417.66,1849.56,7655.87,13.0,261620932,174956927,0.002073899355010883,0.0004390265194428583,79.367,0,0,148286,745,0,438272,51262235,1020686,3.1402679470454893,910.94,427.78,0.03,0.05
12-6-2021 15:16:40,1623525400.794728,1500.0,73.6,5429.77,1853.64,7659.5,12.9,263132486,175193424,0.00302209191866119,0.00047283502441038523,79.367,0,0,149326,748,0,438272,51341911,1024181,3.1359030192404034,917.76,430.68,0.03,0.05
12-6-2021 15:16:45,1623525405.7992463,1500.0,74.8,5441.16,1858.03,7663.43,13.0,264551064,175432777,0.0028345945070560826,0.0004782738059150745,79.367,0,0,150368,752,0,438272,51422773,1028841,3.1117967134077684,923.62,433.6,0.03,0.05
12-6-2021 15:16:50,1623525410.8036132,1500.0,91.5,5452.58,1862.58,7667.17,13.0,266012176,175676407,0.002919674029872363,0.00048683481067693905,78.88,0,0,151415,756,0,438272,51503945,1033501,3.140218345593159,929.31,436.93,0.03,0.05
12-6-2021 15:16:55,1623525415.8223069,1500.0,84.5,5463.87,1866.49,7671.61,13.0,267362480,176411268,0.0026905487455685714,0.0014642475633022385,78.393,0,0,152460,759,0,438272,51583939,1036996,3.1662591080666846,934.93,439.66,0.03,0.05
12-6-2021 15:17:0,1623525420.8262162,1500.0,65.3,5475.05,1871.49,7675.19,13.0,268311710,176623544,0.001896976810952702,0.0004242203149097645,80.341,0,0,153505,762,0,438272,51663930,1040491,3.138234287499938,941.35,443.62,0.03,0.05
12-6-2021 15:17:5,1623525425.8337626,1500.0,93.3,5487.4,1875.95,7678.13,13.0,269555484,177431774,0.00248379923913207,0.001614023977863915,79.854,0,0,154552,766,0,438272,51745082,1045151,3.095081023972382,948.53,446.92,0.03,0.05
12-6-2021 15:17:10,1623525430.8323054,1500.0,94.8,5500.48,1880.86,7680.01,13.0,270982156,177673428,0.002854175829198268,0.0004834488977347829,80.341,0,0,155594,770,0,438272,51825953,1049811,3.093592980402466,956.47,450.46,0.03,0.05
12-6-2021 15:17:15,1623525435.8360758,1500.0,92.0,5513.93,1885.58,7681.78,13.0,272379414,177921139,0.0027924103263577927,0.0004950486984883358,79.854,0,0,156636,774,0,438272,51906814,1054469,3.139474323808201,964.63,454.09,0.03,0.05
12-6-2021 15:17:20,1623525440.8522897,1500.0,90.2,5526.96,1890.98,7683.16,13.0,273771089,178184726,0.00277435338571791,0.0005254700169804205,80.341,0,0,157680,779,0,438272,51988868,1060294,3.151477875272188,972.29,458.23,0.03,0.05
12-6-2021 15:17:25,1623525445.8535197,1500.0,85.7,5539.16,1895.54,7686.21,12.9,275237080,178940017,0.002931260908966572,0.0015102104877821698,79.854,0,0,158722,783,0,438272,52069722,1064954,3.1035628723209014,978.42,461.22,0.03,0.05
12-6-2021 15:17:30,1623525450.8572464,1500.0,88.3,5551.58,1900.44,7688.74,13.0,276367439,179180305,0.002259034242015984,0.0004802180722633577,79.854,0,0,159765,787,0,438272,52150605,1069614,3.137192657000997,985.7,464.75,0.03,0.05
12-6-2021 15:17:35,1623525455.8618188,1500.0,89.9,5563.99,1904.87,7691.78,13.0,277450937,179403989,0.002165016139716745,0.00044695926544986736,80.341,0,0,160806,790,0,438272,52230334,1073109,3.1385318962139213,993.3,468.05,0.03,0.05
12-6-2021 15:17:40,1623525460.8624375,1500.0,82.9,5576.84,1909.64,7693.92,13.0,278890165,179683289,0.0028780998661025745,0.0005585308878109994,79.367,0,0,161853,796,0,438272,52313537,1080099,3.1404663528548116,1000.78,471.37,0.03,0.05
12-6-2021 15:17:45,1623525465.8669453,1500.0,93.5,5589.95,1914.59,7695.73,13.4,280242806,179937466,0.0027028452336219744,0.0005078961032131457,79.854,0,0,162896,800,0,438272,52394414,1084759,3.1392263165465484,1008.26,475.44,0.03,0.05
12-6-2021 15:17:50,1623525470.8704886,1500.0,92.4,5602.3,1919.72,7697.99,13.2,281754715,180346463,0.0030216766121649746,0.0008174147183101881,79.854,0,0,163939,804,0,438272,52475304,1089419,3.1040092853918764,1013.78,478.81,0.03,0.05
12-6-2021 15:17:55,1623525475.8722703,1500.0,70.9,5613.78,1924.37,7701.72,13.2,282923275,181672362,0.0023362874863631445,0.0026508533938192362,79.367,0,0,164982,808,0,438272,52556204,1094079,3.129107620271122,1020.13,481.83,0.03,0.05
12-6-2021 15:18:0,1623525480.8759987,1500.0,94.2,5624.74,1929.77,7705.16,13.1,283783510,181886034,0.0017191880393905646,0.00042702557644441427,79.854,0,0,166023,811,0,438272,52635941,1097574,3.1406151572118035,1026.3,486.42,0.03,0.05
12-6-2021 15:18:5,1623525485.8775146,1500.0,93.6,5637.35,1933.77,7708.46,13.1,284977475,182122934,0.002387206263359907,0.0004736564001373256,80.341,0,0,167071,815,0,438272,52717142,1102234,3.139672729617523,1033.76,489.26,0.03,0.05
12-6-2021 15:18:10,1623525490.880594,1500.0,93.2,5650.01,1938.7,7710.59,13.0,286402772,182373581,0.002848839448574172,0.0005009854516404444,79.367,0,0,168121,820,0,438272,52799478,1108053,3.140168744140828,1040.83,492.53,0.03,0.05
12-6-2021 15:18:15,1623525495.8822846,1500.0,92.5,5663.08,1943.81,7712.31,13.0,287765292,182619702,0.0027241189066711806,0.0004920756168194357,80.341,0,0,169169,824,0,438272,52880635,1112713,3.1394247223558707,1048.89,496.39,0.03,0.05
12-6-2021 15:18:20,1623525500.8859513,1500.0,93.5,5675.83,1948.79,7714.25,13.1,289170275,182885165,0.002807906883638216,0.0005305369424763516,79.854,0,0,170219,829,0,438272,52963006,1118534,3.1363990337637087,1056.25,499.86,0.03,0.05
12-6-2021 15:18:25,1623525505.8898053,1500.0,96.5,5689.4,1953.23,7716.01,13.0,290500811,183637675,0.002659022406208212,0.0015038608131578114,81.315,0,0,171267,833,0,438272,53044178,1123192,3.1494938171789673,1064.1,503.12,0.03,0.05
12-6-2021 15:18:30,1623525510.893929,1500.0,72.3,5701.43,1958.46,7718.57,13.1,291672129,183877267,0.002340705532256798,0.0004787891246309463,80.341,0,0,172320,837,0,438272,53125648,1127850,3.1466665343961275,1070.97,506.91,0.03,0.05
12-6-2021 15:18:35,1623525515.8981855,1500.0,81.6,5712.31,1962.63,7723.24,13.0,292750566,184094383,0.0021550394205906006,0.00043386265386012243,80.341,0,0,173371,840,0,438272,53205952,1131345,3.1269747578209093,1077.52,510.16,0.03,0.05
12-6-2021 15:18:40,1623525520.9051337,1500.0,91.5,5725.25,1967.33,7725.49,13.1,294105422,184914040,0.0027059516836320835,0.0016370390943028798,80.828,0,0,174429,844,0,438272,53287746,1136005,3.1464681285868052,1085.01,513.42,0.03,0.05
12-6-2021 15:18:45,1623525525.9089203,1500.0,97.0,5738.52,1972.16,7727.28,13.0,295532460,185156884,0.002851916207423863,0.00048532046061537296,80.828,0,0,175487,848,0,438272,53369549,1140665,3.1467657373007887,1092.59,517.11,0.03,0.05
12-6-2021 15:18:50,1623525530.9124026,1500.0,77.6,5750.46,1976.59,7730.68,13.0,296955714,185415859,0.0028445268770501044,0.0005175895152826205,79.854,0,0,176547,853,0,438272,53452513,1146490,3.145674505349517,1098.76,520.09,0.03,0.05
12-6-2021 15:18:55,1623525535.9139512,1500.0,92.6,5762.61,1981.22,7733.56,13.0,298380013,186170534,0.0028477160460110263,0.001508882690378475,79.854,0,0,177605,857,0,438272,53534315,1151150,3.1487993968463397,1105.62,523.45,0.03,0.05
12-6-2021 15:19:0,1623525540.9168153,1500.0,85.2,5772.58,1985.98,7738.66,13.0,299299679,186378026,0.001838278988797549,0.00041474642309662535,79.367,0,0,178657,858,0,438272,53612604,1152315,3.1494938171789673,1110.81,527.01,0.03,0.05
12-6-2021 15:19:5,1623525545.926279,1500.0,86.4,5784.94,1990.02,7742.11,13.0,300523344,186613471,0.002442706549064704,0.0004700004032513305,80.828,0,0,179717,863,0,438272,53695569,1158140,3.137093454096336,1118.05,529.81,0.03,0.05
12-6-2021 15:19:10,1623525550.9362714,1500.0,83.3,5796.43,1993.88,7746.33,13.0,301973541,186852013,0.0028946092039362826,0.00047613246250362447,79.854,0,0,180773,866,0,438272,53776202,1161635,3.1440376574226097,1123.8,532.45,0.03,0.05
12-6-2021 15:19:15,1623525555.9381971,1500.0,92.7,5809.17,1998.43,7748.79,13.0,303231611,187089461,0.0025151713034716537,0.0004747131683187241,79.854,0,0,181832,870,0,438272,53858027,1166295,3.106538959460733,1131.34,535.72,0.03,0.05
12-6-2021 15:19:20,1623525560.9418747,1500.0,90.8,5822.4,2003.3,7750.66,13.0,304633190,187354737,0.0028010977329077673,0.0005301620545076952,79.854,0,0,182893,875,0,438272,53941003,1172120,3.148898599751001,1138.49,539.3,0.03,0.05
12-6-2021 15:19:25,1623525565.947386,1500.0,87.0,5835.29,2007.84,7753.07,13.0,306031420,188677750,0.002793380976893336,0.0026431126112174555,80.341,0,0,183952,879,0,438272,54022812,1176780,3.147807367799729,1145.81,542.49,0.03,0.05
12-6-2021 15:19:30,1623525570.949413,1500.0,61.8,5847.21,2011.98,7756.88,13.0,307126712,188905710,0.002189696281904757,0.0004557352417647608,78.88,0,0,185011,883,0,438272,54104622,1181440,3.122907438729806,1152.61,545.61,0.03,0.05
12-6-2021 15:19:35,1623525575.952277,1500.0,95.2,5859.03,2017.18,7759.85,13.1,308124890,189133370,0.0019952131881858593,0.0004550593525627621,80.828,0,0,186070,887,0,438272,54186461,1186100,3.1433928385423124,1159.27,549.23,0.03,0.05
12-6-2021 15:19:40,1623525580.9561896,1500.0,86.1,5871.38,2021.77,7762.7,13.1,309577988,189379636,0.002903923571023747,0.0004921468766330517,80.341,0,0,187129,891,0,438272,54268299,1190760,3.146120918420491,1166.15,552.54,0.03,0.05
12-6-2021 15:19:45,1623525585.962661,1500.0,94.3,5884.78,2026.66,7764.43,13.0,311018687,189629353,0.0028776734873529803,0.0004987884285623328,80.341,0,0,188188,895,0,438272,54350117,1195420,3.1373414613579884,1174.43,556.28,0.03,0.05
12-6-2021 15:19:50,1623525590.9662802,1500.0,93.7,5896.39,2030.96,7768.14,13.2,312550120,190062005,0.003060650582336432,0.0008646781124273945,79.854,0,0,189247,899,0,438272,54431925,1200080,3.136845446834683,1180.66,558.8,0.03,0.05
12-6-2021 15:19:55,1623525595.972731,1500.0,91.6,5908.97,2035.58,7770.67,13.0,313946883,190828730,0.0027899264973774173,0.0015314741253181108,81.315,0,0,190308,904,0,438272,54514903,1205905,3.147112947467102,1187.66,562.36,0.03,0.05
12-6-2021 15:20:0,1623525600.9763782,1500.0,64.7,5917.79,2039.53,7777.76,13.1,314875467,191029113,0.0018558143359881586,0.0004004738872178663,79.367,0,0,191363,906,0,438272,54594396,1208235,3.1040588868442067,1191.58,565.22,0.03,0.05
12-6-2021 15:20:5,1623525605.980863,1500.0,94.9,5929.77,2044.88,7780.2,13.1,316113743,191278749,0.0024743325771775584,0.0004988245651504972,81.315,0,0,192424,911,0,438272,54677399,1214060,3.147162548919433,1198.62,569.14,0.03,0.05
12-6-2021 15:20:10,1623525610.9828062,1500.0,86.4,5942.26,2049.43,7782.97,13.1,317529769,192098142,0.002830951829034489,0.0016381493786470425,80.341,0,0,193483,915,0,438272,54759235,1218720,3.147658563442737,1205.4,572.33,0.03,0.05
12-6-2021 15:20:15,1623525615.9864922,1500.0,85.7,5954.01,2053.94,7786.41,13.1,318911595,192352670,0.002761616163499465,0.0005086810053242534,78.88,0,0,194542,919,0,438272,54841078,1223378,3.1469641431101105,1211.46,575.2,0.03,0.05
12-6-2021 15:20:20,1623525620.9903996,1500.0,83.2,5966.01,2058.87,7789.25,13.1,320283316,192595194,0.002741299706027885,0.0004846692366047518,79.854,0,0,195601,923,0,438272,54922899,1228038,3.147708164895068,1218.6,578.79,0.03,0.05
12-6-2021 15:20:25,1623525625.9922767,1500.0,83.0,5978.88,2063.93,7791.22,13.1,321645207,193354020,0.002722759838124964,0.0015170824661628675,79.854,0,0,196660,927,0,438272,55004735,1232696,3.1099614596715393,1226.26,582.58,0.03,0.05
12-6-2021 15:20:31,1623525631.010603,1500.0,81.9,5990.92,2068.93,7794.14,13.0,322804718,193598472,0.0023105532297554784,0.0004871185854383324,80.341,0,0,197719,931,0,438272,55086597,1237356,3.14408725887494,1232.61,586.63,0.03,0.05
12-6-2021 15:20:36,1623525636.0122697,1500.0,91.7,6002.35,2074.21,7797.32,13.1,323866933,193829477,0.0021237220426940694,0.0004618560371229398,79.367,0,0,198778,935,0,438272,55168430,1242016,3.1418551935200663,1239.41,590.8,0.03,0.05
