time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
12-6-2021 15:20:41,1623525641.0127873,1500.0,74.7,6014.46,2079.4,7799.75,13.0,325273458,194071146,0.0028127588194180988,0.0004832879693783989,80.341,0,0,199837,939,0,438272,55250251,1246674,3.147559360538076,1246.17,594.49,0.03,0.05
12-6-2021 15:20:46,1623525646.0165877,1500.0,95.3,6027.67,2084.97,7800.87,13.1,326617458,194327342,0.0026859584609095146,0.0005120028376868854,80.341,0,0,200898,944,0,438272,55333254,1252497,3.15073385348723,1253.84,598.48,0.03,0.05
12-6-2021 15:20:51,1623525651.0232244,1500.0,79.2,6038.99,2088.71,7805.77,13.1,328030166,194557731,0.002821670728965212,0.00046016720905917306,79.367,0,0,201960,947,0,438272,55414229,1255992,3.1460217155158303,1260.04,601.02,0.03,0.05
12-6-2021 15:20:56,1623525656.025606,1500.0,77.5,6051.56,2093.46,7808.21,13.1,329395510,195379025,0.0027293879580234195,0.0016418059870603205,80.341,0,0,203018,951,0,438272,55496069,1260650,3.139474323808201,1266.69,604.68,0.03,0.05
12-6-2021 15:21:1,1623525661.0292714,1500.0,68.9,6060.85,2097.96,7814.06,13.1,330276903,196099678,0.0017614946668487485,0.0014402501678009141,79.367,0,0,204080,954,0,438272,55577079,1264145,3.154751571126003,1271.13,608.03,0.03,0.05
12-6-2021 15:21:6,1623525666.0322917,1500.0,94.2,6073.14,2103.33,7816.27,13.1,331545941,196357992,0.0025365437821811354,0.0005163161154751378,79.854,0,0,205146,959,0,438272,55660376,1269970,3.1467161358484574,1278.74,611.84,0.03,0.05
12-6-2021 15:21:11,1623525671.0371375,1500.0,72.0,6084.52,2107.52,7820.39,13.1,332843843,196581491,0.0025932906565421,0.0004465652017228595,79.367,0,0,206208,962,0,438272,55741372,1273465,3.1540075493410447,1284.99,614.84,0.03,0.05
12-6-2021 15:21:16,1623525676.0407841,1500.0,84.6,6096.45,2111.89,7823.72,13.1,334286905,196823696,0.002884020619063922,0.00048405696639532966,80.341,0,0,207272,966,0,438272,55823510,1278123,3.1147231990952697,1291.43,617.69,0.03,0.05
12-6-2021 15:21:21,1623525681.0465474,1500.0,72.7,6108.61,2116.67,7826.47,13.1,335676469,197065320,0.0027759283027504736,0.00048269162141778316,79.854,0,0,208336,970,0,438272,55905657,1282783,3.1436904472562954,1298.54,621.33,0.03,0.05
12-6-2021 15:21:26,1623525686.0558765,1500.0,90.9,6121.65,2121.61,7828.23,13.1,337122711,197837485,0.002887097207500825,0.0015414539304140487,79.854,0,0,209402,975,0,438272,55988966,1288606,3.143988055970279,1305.56,624.95,0.03,0.05
12-6-2021 15:21:31,1623525691.0595894,1500.0,66.6,6133.52,2126.65,7831.08,13.1,338188747,198062366,0.0021304899439593657,0.0004494282642307822,80.341,0,0,210464,978,0,438272,56069955,1292101,3.1199313515899747,1312.71,628.54,0.03,0.05
12-6-2021 15:21:36,1623525696.065793,1500.0,86.9,6145.63,2131.2,7834.29,13.1,339240089,198291057,0.00210007836916515,0.00045681521552715223,79.854,0,0,211523,982,0,438272,56151813,1296761,3.134365374218157,1319.97,631.81,0.03,0.05
12-6-2021 15:21:41,1623525701.0696347,1500.0,95.2,6158.63,2136.31,7835.86,13.1,340604460,198553361,0.0027266470415144004,0.0005242052385878865,79.854,0,0,212584,987,0,438272,56234815,1302586,3.14031754849782,1327.21,635.93,0.03,0.05
12-6-2021 15:21:46,1623525706.0729377,1500.0,72.7,6170.35,2141.08,7839.17,13.2,342042172,199394873,0.0028735257196026145,0.0016819129111770893,80.828,0,0,213643,991,0,438272,56316674,1307246,3.17439374624889,1333.65,639.35,0.03,0.05
12-6-2021 15:21:51,1623525711.0847087,1500.0,79.0,6182.26,2145.74,7842.39,13.2,343660191,199845294,0.0032284376355769125,0.0008987262252508707,79.854,0,0,214697,995,0,438272,56398217,1311906,3.10906863352959,1340.21,642.57,0.03,0.05
12-6-2021 15:21:56,1623525716.0822809,1500.0,91.3,6194.97,2150.25,7845.02,13.1,344991110,200588756,0.0026631311186762563,0.0014876463464367756,81.802,0,0,215749,998,0,438272,56478593,1315399,3.1570828393855375,1347.42,645.97,0.03,0.05
12-6-2021 15:22:1,1623525721.0922763,1500.0,58.6,6204.61,2155.93,7849.34,13.2,345881890,200808598,0.0017780056030415575,0.00043880678482213575,79.854,0,0,216803,1002,0,438272,56560161,1320059,3.1737985288209236,1352.67,650.11,0.03,0.05
12-6-2021 15:22:6,1623525726.102285,1500.0,87.5,6216.93,2160.64,7851.97,13.2,347134411,201056898,0.0025000376378936226,0.0004956079343092743,80.341,0,0,217857,1006,0,438272,56641698,1324719,3.145922512611169,1359.52,653.61,0.03,0.05
12-6-2021 15:22:11,1623525731.1063144,1500.0,93.0,6229.9,2165.21,7854.35,13.1,348503850,201299626,0.0027366725088352286,0.0004850650848446389,80.341,0,0,218911,1010,0,438272,56723222,1329379,3.154404360959689,1367.09,656.81,0.03,0.05
12-6-2021 15:22:16,1623525736.1279123,1500.0,73.1,6241.03,2169.38,7858.82,13.1,349874910,201529052,0.002730326158350342,0.0004568784803040607,80.341,0,0,219963,1013,0,438272,56803584,1332874,3.1466665343961275,1372.87,660.03,0.03,0.05
12-6-2021 15:22:21,1623525741.1315126,1500.0,83.3,6253.33,2173.77,7861.82,13.1,351308593,201775245,0.0028653027762935252,0.0004920317018504313,79.854,0,0,221019,1018,0,438272,56886256,1338697,3.1381350845952767,1379.54,663.09,0.03,0.05
12-6-2021 15:22:26,1623525746.1394293,1500.0,95.5,6266.34,2179.02,7863.38,13.1,352645188,202538874,0.002668964128252096,0.001524843657422794,80.828,0,0,222073,1022,0,438272,56967785,1343357,3.164622260139777,1387.31,666.96,0.03,0.05
12-6-2021 15:22:31,1623525751.1460223,1500.0,60.5,6277.67,2183.51,7867.38,13.0,353847816,203324724,0.0024020886112572147,0.001569630288964237,79.367,0,0,223119,1025,0,438272,57047806,1346852,3.09964435758679,1393.25,670.33,0.03,0.05
12-6-2021 15:22:36,1623525756.1553664,1500.0,85.8,6290.28,2188.16,7869.97,13.1,355022111,203541693,0.002344209094713211,0.0004331285606008973,80.828,0,0,224165,1028,0,438272,57127851,1350347,3.1601581294300294,1401.23,673.55,0.03,0.05
12-6-2021 15:22:41,1623525761.1566908,1500.0,93.4,6303.57,2192.49,7872.1,13.2,356368579,203799446,0.002692222875816576,0.0005153694873627519,80.341,0,0,225215,1033,0,438272,57210216,1356172,3.173848130273255,1409.06,676.58,0.03,0.05
12-6-2021 15:22:46,1623525766.1593812,1500.0,93.2,6317.19,2197.22,7873.57,13.1,357714053,204039710,0.00268950087895593,0.00048026958468277167,81.315,0,0,226263,1037,0,438272,57291422,1360830,3.1142271845719645,1417.59,680.09,0.03,0.05
12-6-2021 15:22:51,1623525771.16552,1500.0,92.2,6330.08,2201.38,7876.19,13.1,359152969,204282222,0.0028743030447884936,0.00048442923700740495,80.828,0,0,227311,1041,0,438272,57372628,1365490,3.145872911158839,1425.09,683.43,0.03,0.05
12-6-2021 15:22:56,1623525776.1694245,1500.0,91.2,6342.9,2206.18,7878.32,13.1,360473396,205033187,0.0026387933235083056,0.0015007580337181947,80.828,0,0,228359,1045,0,438272,57453818,1370148,3.1691855937541855,1432.23,686.68,0.03,0.05
12-6-2021 15:23:1,1623525781.1722918,1500.0,78.0,6353.58,2211.19,7882.29,13.1,361463312,205249709,0.0019786973271648176,0.0004327958156776743,80.341,0,0,229405,1048,0,438272,57533857,1373643,3.1403671499501504,1438.26,690.83,0.03,0.05
12-6-2021 15:23:6,1623525786.1763442,1500.0,88.8,6365.78,2216.15,7884.88,13.1,362788064,205513960,0.002647358368677501,0.0005280740065169921,79.854,0,0,230444,1053,0,438272,57615634,1379468,3.156884433576215,1445.23,694.38,0.03,0.05
12-6-2021 15:23:11,1623525791.194883,1500.0,78.4,6378.57,2220.96,7887.1,13.0,364184092,205766411,0.0027817418842166464,0.0005030368448285969,80.828,0,0,231481,1057,0,438272,57696210,1384128,3.1525195057711293,1452.84,697.9,0.03,0.05
12-6-2021 15:23:16,1623525796.1986756,1500.0,90.5,6391.97,2225.52,7888.88,13.1,365598246,206575507,0.002826164340591155,0.0016169655237795466,80.828,0,0,232518,1061,0,438272,57776794,1388788,3.1389287078325654,1461.0,701.31,0.03,0.05
12-6-2021 15:23:21,1623525801.203676,1500.0,88.9,6404.74,2230.78,7890.71,13.1,366969853,206813582,0.0027404733332663253,0.00047567429213862307,80.828,0,0,233555,1065,0,438272,57857397,1393448,3.1543051580550276,1468.53,705.01,0.03,0.05
12-6-2021 15:23:26,1623525806.207395,1500.0,89.8,6416.51,2234.29,7894.98,13.1,368363345,207551061,0.0027849125311425545,0.0014738617147098656,79.854,0,0,234595,1068,0,438272,57937138,1396943,3.147112947467102,1475.03,707.22,0.03,0.05
12-6-2021 15:23:31,1623525811.211029,1500.0,59.7,6427.87,2238.97,7898.65,13.2,369414500,207775562,0.0021007831608897075,0.00044867590450780356,79.367,0,0,235632,1072,0,438272,58017719,1401603,3.1456249038971857,1481.38,710.46,0.03,0.05
12-6-2021 15:23:36,1623525816.212362,1500.0,82.7,6439.22,2244.47,7902.06,13.1,370572424,207995244,0.002315230760277714,0.0004392468969287525,79.854,0,0,236667,1075,0,438272,58097137,1405098,3.149295411369645,1488.19,714.26,0.03,0.05
12-6-2021 15:23:41,1623525821.2171218,1500.0,84.4,6451.8,2250.27,7903.91,13.1,371971721,208239003,0.0027959323906246933,0.0004870543448648033,79.854,0,0,237699,1079,0,438272,58177410,1409758,3.1461705198728223,1495.88,717.85,0.03,0.05
12-6-2021 15:23:46,1623525826.223039,1500.0,93.9,6464.35,2255.99,7906.06,13.2,373384229,208476685,0.0028216767868911234,0.0004748021123150142,81.802,0,0,238733,1084,0,438272,58258847,1415581,3.153313129008417,1504.0,721.13,0.03,0.05
12-6-2021 15:23:51,1623525831.2423124,1500.0,92.7,6476.68,2261.8,7908.26,13.2,374980930,208945010,0.00318113964858,0.0009330533555883215,81.315,0,0,239765,1088,0,438272,58339110,1420241,3.1156160252372187,1511.4,724.3,0.03,0.05
12-6-2021 15:23:56,1623525836.2471032,1500.0,90.8,6489.16,2266.94,7911.36,13.2,376418629,209702583,0.0028726455557424027,0.0015136956425513542,80.341,0,0,240802,1092,0,438272,58419704,1424901,3.1506346505825693,1517.7,727.58,0.03,0.05
12-6-2021 15:24:1,1623525841.257505,1500.0,60.5,6500.52,2272.02,7915.09,13.2,377351964,210013977,0.0018627947439818172,0.0006214950757310869,79.854,0,0,241837,1095,0,438272,58499113,1428396,3.114375988928956,1524.49,731.07,0.03,0.05
12-6-2021 15:24:6,1623525846.2585454,1500.0,86.5,6513.71,2276.97,7917.15,13.2,378722240,210724641,0.002739981832424321,0.001421032294923065,80.828,0,0,242880,1099,0,438272,58580039,1433056,3.1253379098940015,1532.05,734.65,0.03,0.05
12-6-2021 15:24:11,1623525851.2639647,1500.0,95.5,6526.01,2281.29,7920.63,13.1,380126599,210971336,0.002805677064499089,0.0004928558177977303,80.828,0,0,243923,1103,0,438272,58660959,1437716,3.1502378389639247,1538.41,737.63,0.03,0.05
12-6-2021 15:24:16,1623525856.266761,1500.0,93.0,6538.3,2286.23,7923.29,13.1,381450756,211211361,0.002646833672768216,0.00047978166660463307,80.341,0,0,244966,1107,0,438272,58741880,1442376,3.153065121746765,1545.48,741.26,0.03,0.05
12-6-2021 15:24:21,1623525861.2704842,1500.0,83.7,6550.44,2290.74,7926.64,13.2,382807256,211444698,0.002710981324941145,0.00046632675961503275,79.854,0,0,246009,1111,0,438272,58822802,1447036,3.1335221495285377,1552.35,744.52,0.03,0.05
12-6-2021 15:24:26,1623525866.2722516,1500.0,96.7,6563.04,2295.43,7929.24,13.2,384178753,212185310,0.00274202475077641,0.0014807006028609748,81.315,0,0,247052,1115,0,438272,58903710,1451691,3.1513290709151964,1559.29,748.1,0.03,0.05
12-6-2021 15:24:31,1623525871.2759855,1500.0,66.7,6574.48,2300.62,7932.5,13.2,385304559,212415822,0.002249931807908837,0.00046067997586145563,79.854,0,0,248093,1118,0,438272,58983447,1455186,3.1613981657382926,1565.69,751.97,0.03,0.05
12-6-2021 15:24:36,1623525876.2797248,1500.0,72.8,6585.47,2304.11,7937.95,13.2,386527591,212625432,0.002444236025784092,0.00041890671165153775,78.88,0,0,249134,1121,0,438272,59063198,1458681,3.1383830918569298,1571.61,754.07,0.03,0.05
12-6-2021 15:24:41,1623525881.2822845,1500.0,96.3,6598.39,2308.97,7940.1,13.1,387833599,212860604,0.002610679508643875,0.0004701033388821488,81.315,0,0,250177,1125,0,438272,59144108,1463341,3.1345637800274795,1579.06,757.93,0.03,0.05
12-6-2021 15:24:46,1623525886.285825,1500.0,84.3,6611.03,2313.43,7942.7,13.2,389244198,213098479,0.0028192017143012344,0.00047541335828921345,79.854,0,0,251220,1129,0,438272,59225029,1468001,3.1525691072234596,1585.97,760.95,0.03,0.05
12-6-2021 15:24:51,1623525891.2896671,1500.0,81.5,6623.43,2317.81,7945.86,13.3,390658108,213917229,0.0028256487063168384,0.0016362426733645787,80.828,0,0,252263,1133,0,438272,59305952,1472661,3.144384867588923,1593.12,764.06,0.03,0.05
12-6-2021 15:24:56,1623525896.292253,1500.0,84.0,6636.14,2322.63,7948.16,13.2,392022469,214670395,0.002727311495635907,0.0015055533615532205,78.88,0,0,253306,1137,0,438272,59386857,1477319,3.113631967143998,1600.42,767.66,0.03,0.05
12-6-2021 15:25:1,1623525901.300856,1500.0,53.5,6646.83,2327.51,7952.38,13.2,392981104,214879676,0.0019139767748097309,0.0004178430512227858,80.341,0,0,254347,1140,0,438272,59466616,1480814,3.1168064600931515,1606.22,771.38,0.03,0.05
12-6-2021 15:25:6,1623525906.3023074,1500.0,91.8,6659.64,2332.43,7954.61,13.2,394407802,215122792,0.0028525680399065535,0.00048609091173459397,80.341,0,0,255390,1144,0,438272,59547509,1485474,3.1611501584766404,1614.14,775.15,0.03,0.05
12-6-2021 15:25:11,1623525911.3058536,1500.0,93.3,6671.73,2337.2,7957.4,13.1,395779841,215353719,0.00274213314867528,0.0004615266633267249,80.341,0,0,256433,1148,0,438272,59628438,1490134,3.11571522814188,1620.59,778.52,0.03,0.05
12-6-2021 15:25:16,1623525916.3098195,1500.0,92.3,6684.09,2342.42,7959.67,13.2,397240637,215616007,0.002919276514734931,0.000524160251326534,80.341,0,0,257483,1153,0,438272,59710834,1495959,3.160703745405666,1627.49,782.38,0.03,0.05
12-6-2021 15:25:21,1623525921.3123293,1500.0,78.5,6696.3,2346.78,7962.84,13.2,398616221,215862325,0.0027497876987578954,0.0004923888373102968,79.367,0,0,258531,1157,0,438272,59792078,1500619,3.1578764626228257,1634.29,785.4,0.03,0.05
12-6-2021 15:25:26,1623525926.3158743,1500.0,89.8,6707.2,2350.93,7967.47,13.3,399981472,216600223,0.002728567420676325,0.0014747503884503428,79.367,0,0,259577,1160,0,438272,59872149,1504112,3.1271235621779003,1640.01,788.15,0.03,0.05
12-6-2021 15:25:31,1623525931.3225572,1500.0,77.2,6718.77,2355.76,7970.81,13.2,401083507,216833142,0.0022011280282863204,0.0004652162038596065,79.367,0,0,260625,1164,0,438272,59953371,1508770,3.158967694574097,1646.5,791.7,0.03,0.05
12-6-2021 15:25:36,1623525936.3264437,1500.0,84.4,6730.68,2360.64,7973.78,13.2,402302512,217634087,0.0024361164255784344,0.0016006458303984964,80.828,0,0,261673,1168,0,438272,60034594,1513430,3.168887985040202,1653.61,795.46,0.03,0.05
12-6-2021 15:25:41,1623525941.3473666,1500.0,79.1,6741.94,2364.63,7978.25,13.3,403749753,217874390,0.002882420282170181,0.00047860324649891825,80.828,0,0,262719,1171,0,438272,60114655,1516925,3.1704752315147786,1658.82,798.31,0.03,0.05
12-6-2021 15:25:46,1623525946.3497672,1500.0,89.6,6754.3,2368.84,7981.37,13.3,405159588,218125594,0.0028183168490432254,0.0005021668959467274,80.828,0,0,263769,1176,0,438272,60197048,1522750,3.1691855937541855,1665.7,801.1,0.03,0.05
12-6-2021 15:25:51,1623525951.352286,1500.0,94.3,6767.87,2373.51,7982.93,13.3,406793130,218608114,0.0032654389422061727,0.0009645540784340546,80.341,0,0,264811,1180,0,438272,60277970,1527410,3.1718144707277034,1673.57,804.38,0.03,0.05
12-6-2021 15:25:56,1623525956.3729188,1500.0,89.0,6780.4,2378.45,7985.38,13.2,408166700,219369894,0.0027358503799875204,0.001517298792538344,80.341,0,0,265853,1184,0,438272,60358862,1532068,3.1765762101514334,1680.73,808.04,0.03,0.05
12-6-2021 15:26:1,1623525961.3766282,1500.0,71.1,6792.13,2383.07,7988.84,13.2,409120642,219578517,0.001906469660220446,0.00041693668999181306,80.341,0,0,266893,1187,0,438272,60438602,1535563,3.1583724771461306,1687.67,811.86,0.03,0.05
12-6-2021 15:26:6,1623525966.3770127,1500.0,92.2,6804.76,2388.16,7990.82,13.2,410486951,219836296,0.0027324078400380145,0.0005155183495074389,80.341,0,0,267937,1192,0,438272,60520663,1541388,3.172756898321983,1694.76,815.51,0.03,0.05
12-6-2021 15:26:11,1623525971.3936741,1500.0,72.8,6816.06,2393.1,7994.49,13.2,411892270,220079039,0.002801303270022441,0.0004838735971512926,78.88,0,0,268979,1196,0,438272,60601552,1546048,3.170673637324101,1700.63,818.93,0.03,0.05
12-6-2021 15:26:16,1623525976.3985355,1500.0,95.0,6828.87,2397.83,7996.73,13.2,413289492,220328613,0.002791729682286176,0.0004986631642837645,79.854,0,0,270021,1200,0,438272,60682438,1550708,3.17250889106033,1708.54,822.9,0.03,0.05
12-6-2021 15:26:21,1623525981.4023366,1500.0,92.4,6840.91,2402.43,7999.85,13.2,414701173,221156020,0.0028212172500430375,0.0016535569305008424,80.828,0,0,271065,1205,0,438272,60764511,1556533,3.175931391271136,1715.01,825.77,0.03,0.05
12-6-2021 15:26:26,1623525986.4052517,1500.0,91.2,6853.71,2407.01,8002.24,13.2,416157051,221915285,0.002910059351607699,0.0015176451691683091,79.854,0,0,272107,1209,0,438272,60845405,1561193,3.1255859171556546,1722.27,829.04,0.03,0.05
12-6-2021 15:26:31,1623525991.4089472,1500.0,58.8,6864.13,2411.34,8007.28,13.2,417247984,222136985,0.002180254579083643,0.00044307252616140836,79.854,0,0,273152,1212,0,438272,60925466,1564688,3.149394614274306,1727.34,832.21,0.03,0.05
12-6-2021 15:26:36,1623525996.40901,1500.0,35.8,6870.1,2413.52,8018.86,13.2,418431629,222287848,0.0023672603126210106,0.00030172221615682365,76.445,0,0,274191,1212,0,438272,61002028,1564688,3.172310485251008,1728.1,832.71,0.03,0.05
12-6-2021 15:26:41,1623526001.4122481,1500.0,35.9,6879.86,2416.71,8025.78,13.2,419761339,222484990,0.002657698767363628,0.0003940288110908396,77.906,0,0,275240,1214,0,438272,61081217,1567018,3.1702768257054563,1732.31,834.36,0.03,0.05
12-6-2021 15:26:46,1623526006.4161057,1500.0,57.7,6886.6,2418.67,8036.88,13.2,421053027,222651938,0.0025813844037946036,0.000333638590313374,78.393,0,0,276289,1215,0,438272,61159302,1568183,3.1702768257054563,1733.41,834.98,0.03,0.05
12-6-2021 15:26:51,1623526011.4198804,1500.0,69.8,6898.92,2423.54,8039.53,13.3,422458634,222895249,0.0028090933351325124,0.00048625491226525383,79.367,0,0,277342,1218,0,438272,61239711,1571676,3.158074868432148,1740.14,838.64,0.03,0.05
12-6-2021 15:26:56,1623526016.4224124,1500.0,95.7,6912.7,2428.41,8040.65,13.1,423905402,223659565,0.002892071451945321,0.0015278582909388652,79.367,0,0,278397,1222,0,438272,61321271,1576336,3.1710208474904147,1748.95,842.78,0.03,0.05
12-6-2021 15:27:1,1623526021.422692,1500.0,71.1,6923.27,2433.45,8044.85,13.2,424801409,223883643,0.0017919137728893472,0.00044813093469303156,79.367,0,0,279452,1226,0,438272,61402843,1580996,3.1166080542838293,1754.47,846.19,0.03,0.05
12-6-2021 15:27:6,1623526026.426473,1500.0,92.0,6936.1,2438.23,8046.85,13.3,426177764,224700785,0.002750630060563068,0.0016330491399011349,80.341,0,0,280507,1230,0,438272,61484400,1585656,3.1614973686429537,1761.89,849.62,0.03,0.05
12-6-2021 15:27:11,1623526031.4303775,1500.0,88.0,6948.71,2442.65,8049.53,13.2,427581152,224944079,0.0028045858534335288,0.0004862083120457471,80.828,0,0,281562,1234,0,438272,61565956,1590316,3.1717152678230423,1769.41,853.0,0.03,0.05
12-6-2021 15:27:16,1623526036.4322646,1500.0,94.7,6961.07,2447.66,8052.03,13.2,429003822,225193710,0.002844266526567565,0.0004990736413177953,78.88,0,0,282617,1238,0,438272,61647523,1594976,3.168243166159905,1776.51,856.48,0.03,0.05
12-6-2021 15:27:21,1623526041.4359066,1500.0,85.6,6973.59,2452.54,8054.34,13.2,430408682,225444543,0.002807674843477775,0.0005013008442222433,79.854,0,0,283674,1243,0,438272,61730266,1600801,3.1867445078791903,1783.95,859.97,0.03,0.05
12-6-2021 15:27:26,1623526046.4365828,1500.0,93.2,6986.76,2457.02,8056.53,13.2,431830626,226211530,0.002843503470130859,0.001533766587182939,80.341,0,0,284729,1247,0,438272,61811856,1605459,3.167300738565625,1791.31,863.03,0.03,0.05
12-6-2021 15:27:31,1623526051.4403293,1500.0,34.8,6995.45,2460.39,8064.44,13.2,432911079,226394583,0.002159288041345515,0.0003658318814723274,79.367,0,0,285780,1249,0,438272,61891081,1607789,3.118492909472389,1794.56,864.97,0.03,0.05
12-6-2021 15:27:36,1623526056.442322,1500.0,37.7,7001.53,2461.67,8076.75,13.2,434075994,226541774,0.0023289018383043027,0.0002942647235908617,77.419,0,0,286829,1250,0,438272,61969160,1608954,3.118492909472389,1795.2,865.06,0.03,0.05
12-6-2021 15:27:41,1623526061.446145,900.0,35.4,7007.77,2463.14,8088.86,13.2,435350622,226683223,0.0025473083067141457,0.0002826818590807743,75.958,0,0,287876,1250,0,438272,62046053,1608954,3.118492909472389,1795.79,865.14,0.03,0.05
12-6-2021 15:27:46,1623526066.4495728,1500.0,37.4,7013.76,2464.39,8101.14,13.2,436682034,226827295,0.002660999754858227,0.00028794659855997575,76.445,0,0,288923,1250,0,438272,62122943,1608954,3.118492909472389,1796.32,865.26,0.03,0.05
12-6-2021 15:27:51,1623526071.4522707,1500.0,59.6,7020.89,2465.65,8112.25,13.5,438168285,227284557,0.002970898935827359,0.0009140307991007508,75.958,0,0,289970,1250,0,438272,62199865,1608954,3.118492909472389,1796.94,865.34,0.03,0.05
12-6-2021 15:27:56,1623526076.456072,1500.0,84.6,7033.09,2468.0,8117.16,14.0,439577805,227941171,0.002816898399006188,0.0013122303517261542,77.419,0,0,291017,1250,0,438272,62276787,1608954,3.118492909472389,1797.71,865.44,0.03,0.05
12-6-2021 15:28:1,1623526081.4597065,1500.0,54.7,7043.91,2469.37,8124.76,13.3,440065319,228081894,0.0009743197761484334,0.00028124156815791134,76.932,0,0,292064,1250,0,438272,62353701,1608954,3.118492909472389,1798.24,865.53,0.03,0.05
12-6-2021 15:28:6,1623526086.4622717,1500.0,21.6,7048.38,2470.15,8139.14,12.9,440195259,228211180,0.00025974674236292443,0.0002584394130608977,74.984,0,0,293113,1264,0,471040,62430623,1634078,3.118492909472389,1798.5,865.59,0.03,0.05
