time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
8-6-2021 19:31:20,1623195080.6086426,1500.0,46.7,249.58,72.25,1655.44,10.6,11353128,9155100,0.0,0.0,59.887,0,0,2.9637859796534842,12902,163,171487232,237568,40705939,287374,42.48,4.23,0.01,0.07
8-6-2021 19:31:28,1623195088.447966,1500.0,94.2,266.7,76.11,1665.1,10.6,13047047,10037663,0.002160797415154134,0.0011258152539234036,61.348,0,0,3.0940889949257713,13947,167,173707264,237568,40783820,291664,50.51,6.54,0.01,0.07
8-6-2021 19:31:33,1623195093.4576468,1500.0,80.9,279.85,80.5,1667.4,10.7,13323187,10380963,0.00055121276961815,0.0006852732085533095,62.322,0,0,3.082035842009454,14992,172,174010368,237568,40863262,297484,59.52,10.42,0.01,0.07
8-6-2021 19:31:38,1623195098.4678361,1500.0,67.8,289.18,85.12,1673.31,10.6,13475803,10595322,0.0003046112452436458,0.0004278461099700075,62.322,0,0,3.0212244614522312,16033,175,174010368,237568,40940395,300976,64.79,14.21,0.01,0.07
8-6-2021 19:31:43,1623195103.471636,1500.0,95.4,298.99,90.57,1677.82,10.6,13628557,10820323,0.000305275995414023,0.00044966026581399235,63.296,0,0,3.079357363583606,17076,179,174010368,237568,41018659,305630,71.22,19.22,0.01,0.07
8-6-2021 19:31:48,1623195108.4770708,1500.0,77.0,308.86,95.59,1682.78,10.6,13787348,11057472,0.00031723717895249263,0.0004737830214017461,62.322,0,0,3.0745956241598753,18121,184,174010368,237568,41098088,311450,77.3,23.18,0.01,0.07
8-6-2021 19:31:53,1623195113.4781618,1500.0,53.8,318.63,99.57,1689.0,10.5,13942539,11284253,0.0003103142892099655,0.00045346305405162145,62.809,0,0,3.0778197185613596,19164,188,174010368,237568,41176377,316106,83.9,26.69,0.01,0.07
8-6-2021 19:31:58,1623195118.4819236,1500.0,69.4,328.85,104.17,1693.93,10.6,14098479,11514621,0.00031164553234056143,0.0004603896241774429,62.322,0,0,3.081936639104793,20209,193,174010368,237568,41255865,321926,90.34,30.5,0.01,0.07
8-6-2021 19:32:3,1623195123.4858673,1500.0,87.1,339.63,108.17,1698.97,10.5,14254167,11735463,0.00031113059998825045,0.0004413359023341889,64.27,0,0,3.0773733054903847,21252,197,174010368,237568,41334171,326578,97.88,34.11,0.01,0.07
8-6-2021 19:32:8,1623195128.4893472,1000.0,59.2,348.66,112.24,1705.65,10.6,14407649,11954845,0.0003067505042514775,0.00043845883636972177,63.296,0,0,3.0733059863992818,22295,201,174010368,237568,41412494,331232,103.56,37.49,0.01,0.07
8-6-2021 19:32:13,1623195133.4930832,1500.0,92.2,360.14,117.16,1709.06,10.5,14571923,12209389,0.00032830269097292204,0.0005087078915166824,64.27,0,0,3.0825318565327593,23340,206,174010368,237568,41491986,337052,111.05,41.83,0.01,0.07
8-6-2021 19:32:18,1623195138.4968727,1500.0,85.4,369.69,122.01,1714.49,10.6,14719301,12415637,0.0002945327780316336,0.00041218361223159744,64.27,0,0,3.0753396459448332,24383,210,174010368,237568,41570340,341708,116.8,45.96,0.01,0.07
8-6-2021 19:32:23,1623195143.4977026,1500.0,51.8,379.29,126.02,1720.74,10.5,14876714,12636869,0.0003147737516446364,0.000442390568910104,63.783,0,0,3.0653201525740674,25426,214,174010368,237568,41648664,346364,123.25,49.27,0.01,0.07
8-6-2021 19:32:28,1623195148.5014403,1500.0,92.5,391.35,131.13,1723.36,10.5,15039660,12894574,0.00032564856544873525,0.000515024999441326,66.218,0,0,3.076133269182122,26473,220,174010368,237568,41729310,353348,131.68,53.89,0.01,0.07
8-6-2021 19:32:33,1623195153.5069983,1500.0,92.7,403.64,135.71,1726.28,10.6,15203695,13146848,0.00032770572140801126,0.0005039877657968399,65.244,0,0,3.031789570798633,27518,225,174010368,237568,41808823,359170,140.04,57.64,0.01,0.07
8-6-2021 19:32:38,1623195158.5076246,1500.0,75.8,414.79,140.49,1730.11,10.6,15356809,13374898,0.00030618964511691465,0.00045604287373403075,64.757,0,0,3.0764804793484353,28561,229,174010368,237568,41887156,363830,147.65,62.03,0.01,0.07
8-6-2021 19:32:43,1623195163.5115008,1500.0,79.4,425.0,145.36,1734.87,10.6,15515209,13606970,0.0003165545936306359,0.0004637844548803594,65.244,0,0,3.068593848427882,29606,234,174010368,237568,41966666,369655,154.89,66.12,0.01,0.07
8-6-2021 19:32:48,1623195168.5153053,1500.0,76.0,436.37,149.89,1738.7,10.5,15674664,13845552,0.00031866752936524957,0.00047680120718083456,65.244,0,0,3.0784645374416564,30651,239,174010368,237568,42046159,375480,162.47,69.87,0.01,0.07
8-6-2021 19:32:53,1623195173.5176806,1500.0,92.9,447.65,154.72,1742.48,10.5,15836720,14088943,0.00032395809630043784,0.0004865508528944308,65.731,0,0,3.0800021824639026,31696,244,174010368,237568,42125662,381305,170.47,74.39,0.01,0.07
8-6-2021 19:32:58,1623195178.521334,1500.0,94.0,459.8,159.43,1745.39,10.5,15998309,14342693,0.0003229420399514115,0.0005071294620157972,67.192,0,0,3.07687729096708,32743,250,174010368,237568,42206348,388295,179.22,78.48,0.01,0.07
8-6-2021 19:33:3,1623195183.52498,1500.0,80.1,471.83,164.85,1747.78,10.5,16165948,14600144,0.00033503368436932276,0.0005145267931362423,66.705,0,0,3.0574335216535142,33765,255,174010368,237568,42284593,394116,187.61,83.1,0.01,0.07
8-6-2021 19:33:8,1623195188.528145,1500.0,93.3,483.35,169.72,1751.27,10.6,16324946,14851066,0.0003177948354472846,0.0005015265330388026,67.192,0,0,3.0795061679405973,34789,261,174010368,237568,42364017,401106,195.67,87.2,0.01,0.07
8-6-2021 19:33:13,1623195193.5318804,1500.0,87.6,493.26,174.97,1755.93,10.5,16480764,15078556,0.00031140336276224155,0.00045464035602293913,66.218,0,0,3.0789605519649617,35809,265,174010368,237568,42441101,405766,202.1,91.46,0.01,0.07
8-6-2021 19:33:18,1623195198.535716,1500.0,87.8,503.83,180.46,1759.77,10.6,16633941,15295964,0.0003061191650844632,0.00043448269284999036,66.705,0,0,3.0691394644035177,36806,269,174010368,237568,42516921,410424,209.24,96.31,0.01,0.07
8-6-2021 19:33:23,1623195203.5586746,1500.0,93.7,514.63,185.42,1763.9,10.6,16795777,15555689,0.0003221925871971061,0.0005170757415517461,67.679,0,0,3.080250189725555,37813,275,174010368,237568,42595412,417414,216.55,100.61,0.01,0.07
8-6-2021 19:33:28,1623195208.5632806,1500.0,95.7,524.98,189.9,1768.94,10.5,16956110,15791537,0.00032037087380452017,0.0004712618727588735,67.192,0,0,3.078712544703309,38810,279,174010368,237568,42671251,422074,223.22,104.53,0.01,0.07
8-6-2021 19:33:33,1623195213.5761883,1000.0,56.4,535.32,194.39,1773.97,10.7,17254647,16160005,0.0005955365932872782,0.0007350384624196559,66.218,0,0,3.067552217928941,39809,284,174010368,237568,42748264,427899,230.14,108.12,0.01,0.07
8-6-2021 19:33:38,1623195218.5784473,1500.0,81.9,544.58,198.74,1780.1,10.6,17403950,16372154,0.00029847114977721507,0.0004241063873739067,66.705,0,0,3.07692689241941,40812,288,174010368,237568,42824422,432559,235.81,111.79,0.01,0.07
8-6-2021 19:33:43,1623195223.582318,1500.0,91.0,555.28,203.96,1784.01,10.5,17556613,16605142,0.00030508981620568754,0.00046561554599431905,67.679,0,0,3.0753892473971636,41827,293,174010368,237568,42902349,438382,243.27,116.63,0.01,0.07
8-6-2021 19:33:48,1623195228.5860727,1500.0,95.0,566.53,209.05,1787.46,10.5,17724601,16862191,0.00033572389715135864,0.0005137122415818962,68.166,0,0,3.0409658394797803,42842,298,174010368,237568,42980345,444203,251.02,121.19,0.01,0.07
8-6-2021 19:33:53,1623195233.5876784,1500.0,96.2,577.72,214.02,1791.12,10.6,17885899,17111507,0.00032249243161168553,0.0004984719158309402,67.679,0,0,3.07687729096708,43859,304,174010368,237568,43059506,451193,258.66,125.6,0.01,0.07
8-6-2021 19:33:58,1623195238.595735,1500.0,91.0,588.57,217.87,1796.24,10.5,18045408,17342712,0.0003185047842831375,0.0004616661044215863,67.679,0,0,3.0493484849236387,44872,308,174010368,237568,43136272,455853,266.1,128.78,0.01,0.07
8-6-2021 19:34:3,1623195243.613429,1500.0,93.2,599.86,222.42,1800.29,10.6,18202972,17581899,0.00031401675772201623,0.0004766871000308186,68.653,0,0,3.080895008605852,45875,313,174010368,237568,43213565,461678,273.47,132.79,0.01,0.07
8-6-2021 19:34:8,1623195248.6241636,1500.0,94.0,611.49,227.8,1803.13,10.5,18359311,17822718,0.00031200814608529356,0.00048060618100483125,68.653,0,0,3.0784149359893256,46884,318,174010368,237568,43291212,467503,281.33,137.49,0.01,0.07
8-6-2021 19:34:13,1623195253.638016,1500.0,94.8,622.53,232.06,1807.68,10.8,18541037,18450409,0.0003624478485389727,0.0012519136089347497,68.653,0,0,3.075240443040172,47891,322,174010368,237568,43367686,472161,286.77,140.62,0.01,0.07
8-6-2021 19:34:18,1623195258.641857,1500.0,81.0,634.12,236.95,1810.77,10.9,18680954,18639381,0.000279619200818768,0.0003776538920726161,69.14,0,0,3.031243954822997,48906,325,174010368,237568,43443591,475654,293.3,144.41,0.01,0.07
8-6-2021 19:34:23,1623195263.647248,1500.0,91.2,646.88,241.78,1813.14,10.6,18843616,18895638,0.0003249736055998886,0.0005119619902018335,68.653,0,0,3.0776709142043677,49927,331,174010368,237568,43523005,482644,302.08,148.76,0.01,0.07
8-6-2021 19:34:28,1623195268.6476202,1500.0,93.2,658.6,246.56,1816.36,10.6,19014018,19171409,0.0003407786343875752,0.0005515009494236922,69.14,0,0,3.0777205156566985,50948,337,174010368,237568,43602414,489632,310.21,152.62,0.01,0.07
8-6-2021 19:34:33,1623195273.6536095,1500.0,94.2,669.34,250.93,1820.96,10.6,19175681,19414207,0.0003229391632461592,0.0004850150186365524,69.14,0,0,3.0281190633261743,51967,342,174010368,237568,43680626,495457,317.95,156.38,0.01,0.07
8-6-2021 19:34:38,1623195278.66602,1500.0,66.8,678.44,255.66,1827.12,10.6,19327462,19629171,0.0003028104002226453,0.0004288635262217321,67.679,0,0,3.0742980154458923,52984,346,174010368,237568,43757717,500117,323.03,160.26,0.01,0.07
8-6-2021 19:34:43,1623195283.667684,1500.0,91.9,688.67,260.76,1831.55,10.6,19484072,19860701,0.0003131157849417261,0.00046290592993779344,69.14,0,0,3.0707267108780947,54001,350,174010368,237568,43834822,504777,330.17,165.02,0.01,0.07
8-6-2021 19:34:48,1623195288.6714063,1500.0,90.7,698.49,265.14,1837.31,10.6,19640932,20096291,0.00031348662858746016,0.000470829496550553,68.653,0,0,3.051630151730843,55020,355,174010368,237568,43913078,510602,336.5,168.37,0.01,0.07
8-6-2021 19:34:53,1623195293.674328,1500.0,93.2,710.73,270.2,1839.81,10.6,19811148,20362348,0.000340233179999309,0.0005318032333686384,69.627,0,0,3.0289126865634626,56041,361,174010368,237568,43992487,517588,345.17,172.65,0.01,0.07
8-6-2021 19:34:58,1623195298.6776383,1500.0,76.1,721.84,275.27,1843.57,10.6,19965069,20595506,0.000307638330900849,0.0004660074840741689,69.14,0,0,3.0751908415878417,57060,366,174010368,237568,44070727,523413,352.27,176.87,0.01,0.07
8-6-2021 19:35:3,1623195303.681594,1500.0,65.8,734.36,279.72,1846.45,10.6,20123145,20833350,0.0003159020833766317,0.0004753119709420252,68.653,0,0,3.0250437732816815,58079,371,174010368,237568,44148985,529232,361.79,180.94,0.01,0.07
8-6-2021 19:35:8,1623195308.686025,1500.0,71.2,744.84,284.38,1851.12,10.6,20284357,21081076,0.00032213852024465814,0.0004950133182773502,68.166,0,0,3.083275878317717,59098,376,174010368,237568,44227247,535057,368.32,184.75,0.01,0.07
8-6-2021 19:35:13,1623195313.6876342,1500.0,69.4,755.43,288.48,1856.09,10.6,20444347,21323308,0.0003198770427494736,0.0004843081181279486,67.679,0,0,3.0763812764437746,60117,381,174010368,237568,44305532,540882,375.55,188.35,0.01,0.07
8-6-2021 19:35:18,1623195318.6917098,1500.0,75.7,765.64,293.89,1860.26,10.6,20585885,21511953,0.00028284545113460086,0.0003769827193353501,68.166,0,0,3.0746452256122057,61132,384,174010368,237568,44381431,544377,381.16,192.72,0.01,0.07
8-6-2021 19:35:23,1623195323.7029521,1500.0,95.5,776.1,298.77,1864.82,10.5,20745716,21752082,0.0003189448595206339,0.0004791805730542279,69.14,0,0,3.09488261816306,62151,389,174010368,237568,44459660,550202,388.44,197.03,0.01,0.07
8-6-2021 19:35:28,1623195328.7067454,1500.0,95.6,788.4,303.68,1867.46,10.6,20911259,22021338,0.00033083501270617696,0.0005381037686958336,70.114,0,0,3.0485052602340197,63172,395,174010368,237568,44539092,557190,397.06,201.31,0.01,0.07
8-6-2021 19:35:33,1623195333.708281,1500.0,93.0,801.03,309.27,1869.19,10.7,21231196,22427284,0.000639677535318137,0.0008116427195112051,70.601,0,0,3.0796053708452584,64193,401,174010368,237568,44618482,564180,405.76,206.38,0.01,0.07
8-6-2021 19:35:38,1623195338.7120712,1500.0,65.9,810.44,313.4,1875.24,10.6,21381324,22631510,0.0003000285699340705,0.00040814261645632713,69.627,0,0,3.0228613093791386,65208,404,174010368,237568,44694400,567675,411.67,209.87,0.01,0.07
8-6-2021 19:35:43,1623195343.7158945,1500.0,74.9,820.81,318.33,1879.86,10.6,21537069,22866676,0.00031125199927042483,0.00046997263257522693,68.653,0,0,3.080994211510513,66227,409,174010368,237568,44772641,573500,418.23,214.04,0.01,0.07
8-6-2021 19:35:48,1623195348.717621,1500.0,89.0,832.63,322.95,1883.29,10.5,21697115,23114315,0.00031998150223735793,0.0004951070269332385,70.601,0,0,3.07598446482513,67246,414,174010368,237568,44850864,579325,426.38,218.0,0.01,0.07
8-6-2021 19:35:53,1623195353.721509,1500.0,75.7,844.28,328.58,1885.91,10.6,21865293,23379103,0.00033609466006747626,0.000529164533113409,69.627,0,0,3.074843631421528,68267,420,174010368,237568,44930312,586313,434.54,222.78,0.01,0.07
8-6-2021 19:35:58,1623195358.7254105,1500.0,84.7,853.48,332.99,1892.2,10.6,22017176,23596191,0.00030352915731381017,0.00043383747820980906,69.627,0,0,3.102372437464969,69284,424,174010368,237568,45007410,590971,440.7,226.45,0.01,0.07
8-6-2021 19:36:3,1623195363.7276454,1500.0,62.8,864.29,337.53,1896.69,10.6,22174269,23832652,0.00031404562564016575,0.0004727107043884784,70.114,0,0,3.0776213127520373,70303,429,174010368,237568,45085673,596792,447.94,230.44,0.01,0.07
8-6-2021 19:36:8,1623195368.7314894,1500.0,94.5,874.87,341.98,1901.43,10.5,22329574,24065281,0.0003103713850669177,0.00046490058231693764,70.114,0,0,3.080150986820894,71320,433,174010368,237568,45162761,601452,455.25,234.18,0.01,0.07
8-6-2021 19:36:13,1623195373.7352953,1500.0,91.6,885.26,346.64,1906.26,10.6,22488490,24298240,0.0003175902581857958,0.00046556362453563393,70.601,0,0,3.089674465668355,72345,438,174010368,237568,45241360,607275,462.09,237.96,0.01,0.07
8-6-2021 19:36:18,1623195378.7388752,1500.0,93.9,898.75,351.15,1908.05,10.7,22629800,24681587,0.0002824177970493938,0.0007661454620727052,70.114,0,0,3.0788613490603005,73366,441,174010368,237568,45317579,610768,469.17,241.4,0.01,0.07
8-6-2021 19:36:23,1623195383.7426257,1500.0,79.8,909.31,355.72,1912.76,10.7,22787077,24913181,0.00031431822595917873,0.00046284081730189436,70.114,0,0,3.0800021824639026,74389,445,174010368,237568,45395035,615428,476.56,245.2,0.01,0.07
8-6-2021 19:36:28,1623195388.7463322,1500.0,70.2,921.01,361.15,1915.58,10.7,22951696,25174491,0.00032899411960490333,0.0005222328734469125,69.627,0,0,3.0374937378166433,75416,451,174010368,237568,45474781,622418,484.58,249.92,0.01,0.07
8-6-2021 19:36:33,1623195393.747945,1500.0,94.1,934.07,366.08,1917.56,10.7,23117548,25438585,0.0003315970333170705,0.0005280176718811858,70.601,0,0,3.101628415680011,76443,457,174010368,237568,45554585,629408,493.68,253.92,0.01,0.07
8-6-2021 19:36:38,1623195398.7580216,1500.0,78.5,945.43,371.71,1920.35,10.7,23268425,25664975,0.00030114709688079026,0.0004518693456447444,69.627,0,0,3.088831240978736,77466,461,174010368,237568,45632019,634066,501.44,258.88,0.01,0.07
8-6-2021 19:36:43,1623195403.7624826,1500.0,78.2,954.31,375.67,1927.34,10.7,23414409,25863003,0.0002917077354394051,0.00039570294986844117,69.627,0,0,3.077522109847376,78489,465,174010368,237568,45709435,638726,506.83,262.27,0.01,0.07
8-6-2021 19:36:48,1623195408.7663944,1500.0,63.9,964.88,380.27,1931.93,10.8,23572717,26103903,0.000316368490147693,0.00048142336001073376,70.601,0,0,3.0864007698145404,79514,470,174010368,237568,45788030,644551,513.76,266.49,0.01,0.07
8-6-2021 19:36:53,1623195413.7676804,1500.0,90.7,974.61,384.77,1937.5,10.7,23733554,26340187,0.00032159128480385626,0.0004724464839470668,70.114,0,0,3.083474284127039,80537,474,174010368,237568,45865465,649209,520.35,270.26,0.01,0.07
8-6-2021 19:36:58,1623195418.7713904,1500.0,73.3,985.26,389.6,1941.76,10.7,23897652,26593365,0.00032795265706174194,0.0005059805592364179,71.088,0,0,3.0954282341386956,81564,480,174010368,237568,45945189,656199,527.2,274.19,0.01,0.07
8-6-2021 19:37:3,1623195423.7747576,1500.0,74.3,996.12,394.26,1946.02,10.6,24062308,26839171,0.00032909037832388555,0.0004912811530359113,71.088,0,0,3.0782165301800037,82589,485,174010368,237568,46023794,662024,535.0,278.45,0.01,0.07
8-6-2021 19:37:8,1623195428.7777262,1500.0,73.6,1008.72,399.39,1948.14,10.7,24228887,27103270,0.00033296031814759945,0.0005278845896689431,71.088,0,0,3.1031660607022573,83616,491,174010368,237568,46103557,669014,543.98,282.55,0.01,0.07
8-6-2021 19:37:13,1623195433.7815695,1500.0,90.9,1020.02,404.25,1951.71,10.7,24388535,27347145,0.0003190507579661172,0.0004873753733149606,72.062,0,0,3.0383369625062624,84641,496,174010368,237568,46182156,674837,551.73,286.71,0.01,0.07
8-6-2021 19:37:18,1623195438.7870378,1500.0,73.1,1029.69,409.58,1956.5,10.7,24543221,27565559,0.00030903401762065187,0.0004363507746311693,71.575,0,0,3.091708125213906,85664,500,174010368,237568,46259601,679497,557.96,291.4,0.01,0.07
8-6-2021 19:37:23,1623195443.7880015,1500.0,60.5,1041.11,414.17,1960.24,10.7,24704121,27807757,0.0003217379889988168,0.00048430265667828113,70.601,0,0,3.0709251166874165,86689,505,174010368,237568,46338229,685320,565.81,295.53,0.01,0.07
8-6-2021 19:37:28,1623195448.7918155,1500.0,90.8,1052.6,418.87,1963.79,10.6,24861729,28049810,0.00031497573764061753,0.0004837370071514415,71.575,0,0,3.083176675413056,87714,510,174010368,237568,46416842,691145,573.86,299.4,0.01,0.07
8-6-2021 19:37:33,1623195453.7955315,1500.0,79.9,1063.5,423.27,1968.35,10.7,25194242,28447240,0.0006645321207945489,0.000794269700033916,71.575,0,0,3.088087219193778,88737,514,174010368,237568,46494291,695805,581.08,302.93,0.01,0.07
8-6-2021 19:37:38,1623195458.7976842,1500.0,90.4,1073.56,428.47,1972.84,10.7,25346455,28674401,0.00030429498996999556,0.0004541264820782335,70.601,0,0,3.0952298283293733,89762,519,174010368,237568,46572886,701630,587.49,307.41,0.01,0.07
8-6-2021 19:37:43,1623195463.7991934,1500.0,76.9,1083.09,432.9,1978.68,10.8,25502880,28897376,0.00031275559850032293,0.00044581543599558584,70.601,0,0,3.0840695015550055,90785,523,174010368,237568,46650312,706290,593.5,311.1,0.01,0.07
8-6-2021 19:37:48,1623195468.7999258,1500.0,85.6,1093.01,437.3,1984.21,10.7,25658102,29117864,0.0003103985314651174,0.00044091141336718255,71.088,0,0,3.087045588694837,91808,527,174010368,237568,46727752,710948,600.14,314.92,0.01,0.07
8-6-2021 19:37:53,1623195473.8038464,1500.0,93.4,1104.92,442.04,1987.4,10.6,25818737,29367596,0.0003210182860233608,0.0004990726716169325,71.575,0,0,3.0884344293600914,92833,532,174010368,237568,46806358,716773,608.91,319.16,0.01,0.07
8-6-2021 19:37:58,1623195478.8075387,1500.0,70.0,1114.72,446.97,1992.3,10.7,25978919,29608287,0.00032012759290927,0.00048102677245211764,72.062,0,0,3.072264355900341,93863,537,174010368,237568,46885288,722598,615.28,323.14,0.01,0.07
8-6-2021 19:38:3,1623195483.8093224,1500.0,53.5,1123.88,450.96,1999.07,10.7,26132610,29825650,0.0003072723892162453,0.0004345709790242157,70.601,0,0,3.1146239961906086,94891,541,174010368,237568,46963034,727258,620.67,326.42,0.01,0.07
8-6-2021 19:38:8,1623195488.8131692,1500.0,91.4,1134.35,455.42,2003.97,10.7,26292385,30064600,0.0003193043346672127,0.00047753259751982775,71.088,0,0,3.0806470013441993,95921,546,174010368,237568,47041955,733083,627.5,330.15,0.01,0.07
8-6-2021 19:38:13,1623195493.8170726,1500.0,93.4,1144.88,459.83,2008.83,10.7,26446871,30297366,0.000308730980578707,0.0004651688530053423,71.088,0,0,3.0824822550804285,96949,550,174010368,237568,47119737,737743,634.77,334.23,0.01,0.07
8-6-2021 19:38:18,1623195498.8178904,1500.0,63.5,1154.02,465.14,2014.14,10.7,26599118,30511244,0.00030444420658356754,0.00042768604974600656,70.114,0,0,3.0882856250031,97977,554,174010368,237568,47197525,742401,640.11,338.66,0.01,0.07
8-6-2021 19:38:23,1623195503.826735,1500.0,53.8,1164.12,469.23,2019.83,10.7,26757152,30743455,0.0003155098873647894,0.0004636019239838586,71.088,0,0,3.10341406796391,99007,559,174010368,237568,47276457,748226,646.82,342.39,0.01,0.07
8-6-2021 19:38:28,1623195508.8276317,1500.0,72.5,1175.36,474.05,2023.56,10.7,26919796,30991319,0.00032522967381271316,0.0004956391128471652,70.601,0,0,3.0859047552912346,100037,564,174010368,237568,47355384,754049,653.96,346.13,0.01,0.07
8-6-2021 19:38:33,1623195513.8315399,1500.0,94.5,1187.77,479.01,2026.0,10.7,27082400,31252177,0.00032495400572291327,0.0005213085288484152,71.575,0,0,3.087690407575134,101069,570,174010368,237568,47435477,761037,663.14,350.7,0.01,0.07
8-6-2021 19:38:38,1623195518.835286,1500.0,77.7,1198.49,484.46,2029.57,10.7,27239273,31479810,0.0003135111154210331,0.00045492516708825633,70.601,0,0,3.0808454071535216,102097,574,174010368,237568,47513232,765697,670.17,355.24,0.01,0.07
8-6-2021 19:38:43,1623195523.8390732,1500.0,75.4,1208.96,488.97,2034.45,10.6,27394983,31706887,0.00031118429164539397,0.00045381025877568,72.549,0,0,3.0945850094490766,103120,578,174010368,237568,47590681,770357,677.61,359.28,0.01,0.07
8-6-2021 19:38:48,1623195528.8505251,1500.0,88.4,1220.12,493.61,2038.43,10.7,27559539,31960789,0.0003283599270755187,0.0005066435876195845,72.549,0,0,3.0890792482403886,104147,584,174010368,237568,47670456,777347,684.76,362.98,0.01,0.07
8-6-2021 19:38:53,1623195533.8557749,1500.0,71.0,1230.38,497.85,2043.74,10.7,27714641,32181006,0.0003098786436188772,0.000439972052338579,71.575,0,0,3.1033644665115796,105170,588,174010368,237568,47747889,782007,691.94,366.54,0.01,0.07
8-6-2021 19:38:58,1623195538.8576717,1500.0,60.2,1242.62,502.63,2046.51,10.6,27874295,32430494,0.0003191869095376834,0.0004987867744418402,71.088,0,0,3.0813910231291572,106195,593,174010368,237568,47826513,787832,700.76,370.68,0.01,0.07
8-6-2021 19:39:3,1623195543.8615038,1500.0,49.4,1253.2,506.9,2051.47,10.7,28032424,32666215,0.0003160157990561376,0.00047108095396361077,70.601,0,0,3.0577311303674968,107220,598,174010368,237568,47905113,793657,708.0,374.37,0.01,0.07
